//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
5750	5750	10000	6360	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// King Of Blue Wings (1 UN)
5760	5760	10000	6361	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// King Of Gold Wings (1 UN)
5770	5770	10000	6362	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// ProGreen Wings (1 UN)
5780	5780	10000	6363	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Archangel Wings (1 UN)
5790	5790	10000	6364	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Kristal Gold Wings (1 UN)
5800	5800	10000	6365	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Fenix (1 UN)
5810	5810	10000	6366	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings GoldPro V2 (1 UN)
5820	5820	10000	6367	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings God Knight (1 UN)
5830	5830	10000	6368	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Sony (1 UN)
5840	5840	10000	6369	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Angel Pro (1 UN)
5850	5850	10000	6370	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of DarkRaven (1 UN)
5860	5860	10000	6371	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Gold V1 (1 UN)
5870	5870	10000	6372	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Celestial Green (1 UN)
5880	5880	10000	6373	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Celestial King (1 UN)
5890	5890	10000	6374	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings GoldenBlue (1 UN)
5900	5900	10000	6375	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings GoldenGold (1 UN)
5910	5910	10000	6376	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lairiz Gold Wings (1 UN)
5920	5920	10000	6377	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Daemon King Wings (1 UN)
5930	5930	10000	6378	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Aion Wing Celeste (1 UN)
5940	5940	10000	6379	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Aion Wing Violeta (1 UN)
5950	5950	10000	6380	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Vilen King (1 UN)
5960	5960	10000	6381	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Purple (1 UN)
5970	5970	10000	6382	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings FireBlue (1 UN)
5980	5980	10000	6383	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings FireRed (1 UN)
5990	5990	10000	6384	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings BlueDance (1 UN)
6000	6000	10000	6385	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cloak BlueDance (1 UN)
6010	6010	10000	6386	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Of Dragon Wings (1 UN)
6020	6020	10000	6387	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HellMain Wings (1 UN)
6030	6030	10000	6388	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// DaemonBlue Wings (1 UN)
6040	6040	10000	6395	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Alas de la Destruccion (1 UN)
6050	6050	10000	6396	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Alas de la Vida (1 UN)
6060	6060	10000	6397	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings Of Power (1 UN)
6070	6070	10000	6398	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Maya's Wings (1 UN)
6080	6080	10000	6399	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// CollectorWings Purple (1 UN)
6090	6090	10000	6400	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// CollectorWings Red (1 UN)
6100	6100	10000	6401	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Silence (1 UN)
6110	6110	10000	6402	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wings of Condemnation (1 UN)
6120	6120	5000	6664	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ring of Ice (1 UN)
6130	6130	5000	6665	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ring of Poison (1 UN)
6140	6140	5000	6676	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wizards Ring (1 UN)
6150	6150	5000	6677	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ring of Fire (1 UN)
6160	6160	5000	6678	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ring of Earth (1 UN)
6170	6170	5000	6679	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ring of Wind (1 UN)
6180	6180	5000	6680	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ring of Magic (1 UN)
6190	6190	5000	6668	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pendant of Lighting (1 UN)
6200	6200	5000	6669	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pendant of Fire (1 UN)
6210	6210	5000	6681	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pendant of Ice (1 UN)
6220	6220	5000	6682	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pendant of Wind (1 UN)
6230	6230	5000	6683	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pendant of Water (1 UN)
6240	6240	5000	6684	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pendant of Ability (1 UN)
6250	6250	2000	6732	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Panda Ring (1 UN)
6260	6260	2000	6659	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Horn of Dinorant (1 UN)
6270	6270	2000	6720	15	1	1	0	24	0	0	0	254	254	254	254	254	255	0	// Demon (1 UN)
6280	6280	2000	6723	15	1	1	0	24	0	0	0	254	254	254	254	254	255	0	// Pet Rudolf (1 UN)
6290	6290	2000	6736	15	1	1	0	24	0	0	0	254	254	254	254	254	255	0	// Pet Panda (1 UN)
6300	6300	2000	6762	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Unicorn (1 UN)
6310	6310	2000	6779	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Skeleton (1 UN)
6320	6320	2000	6856	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Necromantico (1 UN)
6330	6330	2000	6857	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// MonkeyHGSSX (1 UN)
6340	6340	2000	6858	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// WarriorBirdLZZ (1 UN)
6350	6350	2000	6859	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HeavenTTZZ (1 UN)
6360	6360	2000	6860	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// GolemFireYH (1 UN)
6370	6370	2000	6861	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Premium Archangel Pet (1 UN)
6380	6380	2000	6862	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Boo Pet (1 UN)
6390	6390	2000	6863	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Nix Pet (1 UN)
6400	6400	2000	6864	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Nix Necro Pet (1 UN)
6410	6410	2000	6865	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Baby Dragon (1 UN)
6420	6420	2000	6866	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Yugiho (1 UN)
6430	6430	2000	6867	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Lightning (1 UN)
6440	6440	2000	6868	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Goku GT (1 UN)
6450	6450	2000	6869	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet Bilz Zama (1 UN)
6460	6460	2000	6870	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Pet RuneWizard (1 UN)
6470	6470	5000	29	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sonic Blade (1 UN)
6480	6480	5000	36	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Cyclone Sword (1 UN)
6490	6490	5000	30	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Asura (1 UN)
6500	6500	5000	37	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blast Break (1 UN)
6510	6510	5000	42	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Sword (1 UN)
6520	6520	5000	44	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Magic Sword (1 UN)
6530	6530	5000	51	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blessed Divine Sword (1 UN)
6540	6540	5000	54	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Sword (1 UN)
6550	6550	5000	55	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Magic Sword (1 UN)
6560	6560	5000	57	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Sword (1 UN)
6570	6570	5000	58	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Magic Sword (1 UN)
6580	6580	5000	62	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Soul Sword (1 UN)
6590	6590	5000	63	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Soul Magic Sword (1 UN)
6600	6600	5000	72	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Sword (1 UN)
6610	6610	5000	73	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Magic Sword (1 UN)
6620	6620	7000	38	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Sword (1 UN)
6630	6630	7000	39	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Magic Sword (1 UN)
6640	6640	7000	74	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Sword (1 UN)
6650	6650	7000	75	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Magic Sword (1 UN)
6660	6660	7000	76	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Halloween Sword (1 UN)
6670	6670	7000	77	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Nightmare Sword (1 UN)
6680	6680	7000	78	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Demonic Sword (1 UN)
6690	6690	7000	79	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Of Dragon Sword (1 UN)
6700	6700	7000	80	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HellMain Sword (1 UN)
6710	6710	7000	81	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// DaemonBlue Sword (1 UN)
6720	6720	7000	82	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Warrior Sword (1 UN)
6730	6730	7000	83	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Drive Sword (1 UN)
6740	6740	7000	84	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Akrus Sword (1 UN)
6750	6750	7000	85	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueKing Sword (1 UN)
6760	6760	7000	100	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Shougun Sword (1 UN)
6770	6770	7000	101	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snaiper Sword (1 UN)
6780	6780	7000	102	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// AngelKing Sword (1 UN)
6790	6790	7000	103	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Strom Sword (1 UN)
6800	6800	7000	104	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Orion Sword (1 UN)
6810	6810	7000	105	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sword ProGreen (1 UN)
6820	6820	7000	106	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Violen Sword (1 UN)
6830	6830	7000	107	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rayi King Sword (1 UN)
6840	6840	7000	108	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ulgrin Sword (1 UN)
6850	6850	7000	109	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Artemis Sword (1 UN)
6860	6860	10000	171	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fire Bone Blade (1 UN)
6870	6870	10000	172	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Water Bone Blade (1 UN)
6880	6880	10000	173	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Bone Blade (1 UN)
6890	6890	10000	174	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Earth Bone Blade (1 UN)
6900	6900	10000	175	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fire Explosion Blade (1 UN)
6910	6910	10000	176	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Water Explosion Blade (1 UN)
6920	6920	10000	177	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Explosion Blade (1 UN)
6930	6930	10000	178	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Earth Explosion Blade (1 UN)
6940	6940	10000	183	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Bone Blade (1 UN)
6950	6950	10000	184	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Explosion Blade (1 UN)
6960	6960	10000	186	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Bone Blade (1 UN)
6970	6970	10000	187	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Explosion Blade (1 UN)
6980	6980	10000	189	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sword Extremix MG (1 UN)
6990	6990	10000	190	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sword Extremix BK (1 UN)
7000	7000	7000	240	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloody Dragon Claw (1 UN)
7010	7010	7000	241	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rudra King Claw (1 UN)
7020	7020	7000	242	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Claw (1 UN)
7030	7030	7000	243	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blessed Divine Claw (1 UN)
7040	7040	7000	244	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Divine Claw Archangel (1 UN)
7050	7050	7000	245	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Claw (1 UN)
7060	7060	7000	246	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Tigris Claw (1 UN)
7070	7070	7000	247	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Crimson Skull Claw (1 UN)
7080	7080	7000	248	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Claw (1 UN)
7090	7090	7000	249	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holy Angel Claw (1 UN)
7100	7100	7000	250	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Claw (1 UN)
7110	7110	5000	1548	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Magmus Peer (1 UN)
7120	7120	7000	1549	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Spear (1 UN)
7130	7130	7000	1550	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Raiden King Spear (1 UN)
7140	7140	7000	1551	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rayi King Spear (1 UN)
7150	7150	5000	1043	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Thunderbolt Scepter (1 UN)
7160	7160	5000	1044	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Horn of Steal (1 UN)
7170	7170	5000	1046	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Scepter (1 UN)
7180	7180	5000	1049	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blessed Divine Scepter (1 UN)
7190	7190	5000	1050	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Scepter (1 UN)
7200	7200	5000	1051	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holy Angel Scepter (1 UN)
7210	7210	5000	1052	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Soul Scepter (1 UN)
7220	7220	5000	1053	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Scepter (1 UN)
7230	7230	7000	1054	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Scepter (1 UN)
7240	7240	7000	1055	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Sceptor (1 UN)
7250	7250	10000	1204	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fire Soleil Scepter (1 UN)
7260	7260	10000	1205	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Water Soleil Scepter (1 UN)
7270	7270	10000	1206	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Soleil Scepter (1 UN)
7280	7280	10000	1207	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Earth Soleil Scepter (1 UN)
7290	7290	10000	1208	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Soleil Scepter (1 UN)
7300	7300	10000	1209	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Soleil Scepter (1 UN)
7310	7310	10000	1210	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sceptor Extremix DL (1 UN)
7320	7320	10000	1211	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Mace Of King (1 UN)
7330	7330	10000	1212	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Mace Of Dragon (1 UN)
7340	7340	5000	2597	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Spite Staff (1 UN)
7350	7350	5000	2595	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Miracle Staff (1 UN)
7360	7360	5000	2601	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Staff (1 UN)
7370	7370	5000	2602	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Summon Spirit Stick (1 UN)
7380	7380	5000	2603	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Stick (1 UN)
7390	7390	5000	2609	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blessed Divine Staff (1 UN)
7400	7400	5000	2610	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blessed Divine Stick (1 UN)
7410	7410	5000	2611	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Staff (1 UN)
7420	7420	5000	2612	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Stick (1 UN)
7430	7430	5000	2613	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holy Angel Staff (1 UN)
7440	7440	5000	2614	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holy Angel Stick (1 UN)
7450	7450	5000	2615	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Soul Staff (1 UN)
7460	7460	5000	2616	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Soul Stick (1 UN)
7470	7470	5000	2617	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Staff (1 UN)
7480	7480	5000	2618	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Stick (1 UN)
7490	7490	7000	2619	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Staff (1 UN)
7500	7500	7000	2620	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Staff (1 UN)
7510	7510	7000	2621	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Celestial Staff (1 UN)
7520	7520	7000	2622	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// AngelKing Staff (1 UN)
7530	7530	10000	2739	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fire Grand Viper Staff (1 UN)
7540	7540	10000	2740	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Water Grand Viper Staff (1 UN)
7550	7550	10000	2741	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Grand Viper Staff (1 UN)
7560	7560	10000	2742	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Earth Grand Viper Staff (1 UN)
7570	7570	10000	2743	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fire Storm Blitz Stick (1 UN)
7580	7580	10000	2744	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Water Storm Blitz Stick (1 UN)
7590	7590	10000	2745	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Storm Blitz Stick (1 UN)
7600	7600	10000	2746	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Earth Storm Blitz Stick (1 UN)
7610	7610	10000	2747	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Grand Viper Staff (1 UN)
7620	7620	10000	2748	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Storm Blitz Stick (1 UN)
7630	7630	10000	2749	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Grand Viper Staff (1 UN)
7640	7640	10000	2750	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Storm Blitz Stick (1 UN)
7650	7650	10000	2751	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Staff Extremix pro (1 UN)
7660	7660	5000	2073	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Angelic Bow (1 UN)
7670	7670	5000	2076	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Bow (1 UN)
7680	7680	5000	2079	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Bow (1 UN)
7690	7690	5000	2080	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holy Angel Bow (1 UN)
7700	7700	5000	2081	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Soul Bow (1 UN)
7710	7710	5000	2082	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Bow (1 UN)
7720	7720	5000	2083	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Bow (1 UN)
7730	7730	5000	2088	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Devil Crossbow (1 UN)
7740	7740	5000	2089	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blessed Divine Crossbow (1 UN)
7750	7750	10000	2228	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Fire Sylph Wind Bow (1 UN)
7760	7760	10000	2229	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Water Sylph Wind Bow (1 UN)
7770	7770	10000	2230	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Wind Sylph Wind Bow (1 UN)
7780	7780	10000	2231	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Earth Sylph Wind Bow (1 UN)
7790	7790	10000	2232	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Sylph Wind Bow (1 UN)
7800	7800	10000	2233	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Sylph Wind Bow (1 UN)
7810	7810	10000	2235	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bow Extremix Pro (1 UN)
7820	7820	5000	3094	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lazy Wind Shield (1 UN)
7830	7830	5000	3095	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Lord Shield (1 UN)
7840	7840	5000	3096	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Devil Shield (1 UN)
7850	7850	5000	3097	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Magic Knight Shield (1 UN)
7860	7860	5000	3098	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ambition Shield (1 UN)
7870	7870	7000	3099	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blood Angel Shield (1 UN)
7880	7880	7000	3100	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Angel Shield (1 UN)
7890	7890	7000	3101	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holy Angel Shield (1 UN)
7900	7900	7000	3102	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Shield (1 UN)
7910	7910	7000	3103	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blueeye Shield (1 UN)
7920	7920	7000	3104	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Silverheart Shield (1 UN)
7930	7930	7000	3105	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Shield Extremix (1 UN)
7940	7940	7000	3106	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Shield (1 UN)
7950	7950	7000	3107	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Shield (1 UN)
7960	7960	7000	3108	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Halloween Shield (1 UN)
7970	7970	7000	3109	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Nightmare Shield (1 UN)
7980	7980	7000	3110	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Demonic Shield (1 UN)
7990	7990	7000	3111	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Of Dragon Shield (1 UN)
8000	8000	7000	3112	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HellMain Shield (1 UN)
8010	8010	7000	3113	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Celestial Shield (1 UN)
8020	8020	7000	3114	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Drive Shield (1 UN)
8030	8030	7000	3115	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Orion Shield (1 UN)
8040	8040	7000	3118	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Master Shield (1 UN)
8050	8050	7000	3119	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rayi King Shield (1 UN)
8060	8060	5000	4683	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Light Lord Pants (1 UN)
8070	8070	5000	5195	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Light Lord Gloves (1 UN)
8080	8080	5000	4685	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Bloody Dragon Pants (1 UN)
8090	8090	5000	4686	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Rudra King Pants (1 UN)
8100	8100	5000	4687	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Snake King Fem Pants (1 UN)
