//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
39	334	334	1	508	2000	0	3340	0	0	0	0	0	0	0	0	0	3340	0	0	0	0	0	0	0	0	0	// Grand Soul Shield
39	335	335	1	508	2000	0	3350	0	0	0	0	0	0	0	0	0	3350	0	0	0	0	0	0	0	0	0	// Elemental Shield
39	336	336	1	508	4000	0	3360	0	0	0	0	0	0	0	0	0	3360	0	0	0	0	0	0	0	0	0	// Crimson Glory
39	337	337	1	508	4000	0	3370	0	0	0	0	0	0	0	0	0	3370	0	0	0	0	0	0	0	0	0	// Salamander Shield
39	338	338	1	508	4000	0	3380	0	0	0	0	0	0	0	0	0	3380	0	0	0	0	0	0	0	0	0	// Frost Barrier
39	339	339	1	508	4000	0	3390	0	0	0	0	0	0	0	0	0	3390	0	0	0	0	0	0	0	0	0	// Guardian Shield
39	340	340	1	508	4000	0	3400	0	0	0	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	// Cross Shield
41	518	518	1	508	3000	0	5180	0	0	0	0	0	0	0	0	0	5180	0	0	0	0	0	0	0	0	0	// Wings of Spirits
41	519	519	1	508	3000	0	5190	0	0	0	0	0	0	0	0	0	5190	0	0	0	0	0	0	0	0	0	// Wings of Soul
41	520	520	1	508	3000	0	5200	0	0	0	0	0	0	0	0	0	5200	0	0	0	0	0	0	0	0	0	// Wings of Dragon
41	521	521	1	508	3000	0	5210	0	0	0	0	0	0	0	0	0	5210	0	0	0	0	0	0	0	0	0	// Wings of Darkness
41	522	522	1	508	3000	0	5220	0	0	0	0	0	0	0	0	0	5220	0	0	0	0	0	0	0	0	0	// Wind of Despair
41	523	523	1	508	3000	0	5230	0	0	0	0	0	0	0	0	0	5230	0	0	0	0	0	0	0	0	0	// Cloak of Warrior
41	524	524	1	508	3000	0	5240	0	0	0	0	0	0	0	0	0	5240	0	0	0	0	0	0	0	0	0	// Cape of Lord
41	525	525	1	508	4500	0	5250	0	0	0	0	0	0	0	0	0	5250	0	0	0	0	0	0	0	0	0	// Wing of Storm
41	526	526	1	508	4500	0	5260	0	0	0	0	0	0	0	0	0	5260	0	0	0	0	0	0	0	0	0	// Wing of Eternal
41	527	527	1	508	4500	0	5270	0	0	0	0	0	0	0	0	0	5270	0	0	0	0	0	0	0	0	0	// Wing of Illusion
41	528	528	1	508	4500	0	5280	0	0	0	0	0	0	0	0	0	5280	0	0	0	0	0	0	0	0	0	// Wing of Ruin
41	529	529	1	508	4500	0	5290	0	0	0	0	0	0	0	0	0	5290	0	0	0	0	0	0	0	0	0	// Wing of Dimension
41	530	530	1	508	4500	0	5300	0	0	0	0	0	0	0	0	0	5300	0	0	0	0	0	0	0	0	0	// Cape of Emperor
41	531	531	1	508	4500	0	5310	0	0	0	0	0	0	0	0	0	5310	0	0	0	0	0	0	0	0	0	// Lord of the Cape
42	532	532	1	508	6000	0	5320	0	0	0	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	// Wings Of Dragon (Demonic)
42	533	533	1	508	6000	0	5330	0	0	0	0	0	0	0	0	0	5330	0	0	0	0	0	0	0	0	0	// Wings Of Soul (Demonic)
42	534	534	1	508	6000	0	5340	0	0	0	0	0	0	0	0	0	5340	0	0	0	0	0	0	0	0	0	// Wings Of Darkness (Demonic)
42	535	535	1	508	6000	0	5350	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	0	0	0	0	0	// Wings Of Spirits (Demonic)
42	536	536	1	508	6000	0	5360	0	0	0	0	0	0	0	0	0	5360	0	0	0	0	0	0	0	0	0	// Wings Of Despair (Demonic)
42	537	537	1	508	6000	0	5370	0	0	0	0	0	0	0	0	0	5370	0	0	0	0	0	0	0	0	0	// Cape Of Lord (Demonic)
42	538	538	1	508	6000	0	5380	0	0	0	0	0	0	0	0	0	5380	0	0	0	0	0	0	0	0	0	// Cloak Of Warrior (Demonic)
42	539	539	1	508	7000	0	5390	0	0	0	0	0	0	0	0	0	5390	0	0	0	0	0	0	0	0	0	// Wings of Chaos
42	540	540	1	508	7000	0	5400	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	// Wings of Magic
42	541	541	1	508	7000	0	5410	0	0	0	0	0	0	0	0	0	5410	0	0	0	0	0	0	0	0	0	// Wings of Life
42	542	542	1	508	7000	0	5420	0	0	0	0	0	0	0	0	0	5420	0	0	0	0	0	0	0	0	0	// Cloak of Death
42	543	543	1	508	7000	0	5430	0	0	0	0	0	0	0	0	0	5430	0	0	0	0	0	0	0	0	0	// Wings of Conqueror Blue
42	544	544	1	508	7000	0	5440	0	0	0	0	0	0	0	0	0	5440	0	0	0	0	0	0	0	0	0	// Wings of Angel and Devil
42	545	545	1	508	7000	0	5450	0	0	0	0	0	0	0	0	0	5450	0	0	0	0	0	0	0	0	0	// Heavenly Wings
42	546	546	1	508	7000	0	5460	0	0	0	0	0	0	0	0	0	5460	0	0	0	0	0	0	0	0	0	// Avatar Wings
42	547	547	1	508	7000	0	5470	0	0	0	0	0	0	0	0	0	5470	0	0	0	0	0	0	0	0	0	// Orb Wings
42	548	548	1	508	7000	0	5480	0	0	0	0	0	0	0	0	0	5480	0	0	0	0	0	0	0	0	0	// Fall Wings
42	549	549	1	508	7000	0	5490	0	0	0	0	0	0	0	0	0	5490	0	0	0	0	0	0	0	0	0	// Control Cloak
42	550	550	1	508	7000	0	5500	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	0	0	0	0	// The Wings
42	551	551	1	508	7000	0	5510	0	0	0	0	0	0	0	0	0	5510	0	0	0	0	0	0	0	0	0	// Referre Cloak
42	552	552	1	508	7000	0	5520	0	0	0	0	0	0	0	0	0	5520	0	0	0	0	0	0	0	0	0	// Cloak of Limit
42	553	553	1	508	7000	0	5530	0	0	0	0	0	0	0	0	0	5530	0	0	0	0	0	0	0	0	0	// Cloak of Transcendence
42	554	554	1	508	7000	0	5540	0	0	0	0	0	0	0	0	0	5540	0	0	0	0	0	0	0	0	0	// Wings Of Conqueror
42	555	555	1	508	7000	0	5550	0	0	0	0	0	0	0	0	0	5550	0	0	0	0	0	0	0	0	0	// Wings of Disillusionment
42	556	556	1	508	7000	0	5560	0	0	0	0	0	0	0	0	0	5560	0	0	0	0	0	0	0	0	0	// Wings of Fate
42	557	557	1	508	10000	0	5570	0	0	0	0	0	0	0	0	0	5570	0	0	0	0	0	0	0	0	0	// Wings Of Conqueror Pro
42	558	558	1	508	10000	0	5580	0	0	0	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	// Capa de luz
42	559	559	1	508	10000	0	5590	0	0	0	0	0	0	0	0	0	5590	0	0	0	0	0	0	0	0	0	// Capa LemonPie
42	560	560	1	508	10000	0	5600	0	0	0	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	// Capa Mitologica
42	561	561	1	508	10000	0	5610	0	0	0	0	0	0	0	0	0	5610	0	0	0	0	0	0	0	0	0	// Capa del Angel Blanco
42	562	562	1	508	10000	0	5620	0	0	0	0	0	0	0	0	0	5620	0	0	0	0	0	0	0	0	0	// Capa del Se?or Oscuro
42	563	563	1	508	10000	0	5630	0	0	0	0	0	0	0	0	0	5630	0	0	0	0	0	0	0	0	0	// Lava Wings Pro
42	564	564	1	508	10000	0	5640	0	0	0	0	0	0	0	0	0	5640	0	0	0	0	0	0	0	0	0	// IceBlue Wings Pro
42	565	565	1	508	10000	0	5650	0	0	0	0	0	0	0	0	0	5650	0	0	0	0	0	0	0	0	0	// RoxiWings Pro
42	566	566	1	508	10000	0	5660	0	0	0	0	0	0	0	0	0	5660	0	0	0	0	0	0	0	0	0	// Extremis Wings Pro
42	567	567	1	508	10000	0	5670	0	0	0	0	0	0	0	0	0	5670	0	0	0	0	0	0	0	0	0	// Origin Wings V1
42	568	568	1	508	10000	0	5680	0	0	0	0	0	0	0	0	0	5680	0	0	0	0	0	0	0	0	0	// Origin Wings V2
42	569	569	1	508	10000	0	5690	0	0	0	0	0	0	0	0	0	5690	0	0	0	0	0	0	0	0	0	// Divine Of Wings
42	570	570	1	508	10000	0	5700	0	0	0	0	0	0	0	0	0	5700	0	0	0	0	0	0	0	0	0	// Wings Of Titanium
42	571	571	1	508	10000	0	5710	0	0	0	0	0	0	0	0	0	5710	0	0	0	0	0	0	0	0	0	// Wings Divine Max
42	572	572	1	508	10000	0	5720	0	0	0	0	0	0	0	0	0	5720	0	0	0	0	0	0	0	0	0	// Wing Angel King
42	573	573	1	508	10000	0	5730	0	0	0	0	0	0	0	0	0	5730	0	0	0	0	0	0	0	0	0	// Avatar Purple Wings
42	574	574	1	508	10000	0	5740	0	0	0	0	0	0	0	0	0	5740	0	0	0	0	0	0	0	0	0	// Shigun Wings Pro
42	575	575	1	508	10000	0	5750	0	0	0	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	// King Of Blue Wings
42	576	576	1	508	10000	0	5760	0	0	0	0	0	0	0	0	0	5760	0	0	0	0	0	0	0	0	0	// King Of Gold Wings
42	577	577	1	508	10000	0	5770	0	0	0	0	0	0	0	0	0	5770	0	0	0	0	0	0	0	0	0	// ProGreen Wings
42	578	578	1	508	10000	0	5780	0	0	0	0	0	0	0	0	0	5780	0	0	0	0	0	0	0	0	0	// Archangel Wings
42	579	579	1	508	10000	0	5790	0	0	0	0	0	0	0	0	0	5790	0	0	0	0	0	0	0	0	0	// Kristal Gold Wings
42	580	580	1	508	10000	0	5800	0	0	0	0	0	0	0	0	0	5800	0	0	0	0	0	0	0	0	0	// Wings Of Fenix
42	581	581	1	508	10000	0	5810	0	0	0	0	0	0	0	0	0	5810	0	0	0	0	0	0	0	0	0	// Wings GoldPro V2
42	582	582	1	508	10000	0	5820	0	0	0	0	0	0	0	0	0	5820	0	0	0	0	0	0	0	0	0	// Wings God Knight
42	583	583	1	508	10000	0	5830	0	0	0	0	0	0	0	0	0	5830	0	0	0	0	0	0	0	0	0	// Wings Of Sony
42	584	584	1	508	10000	0	5840	0	0	0	0	0	0	0	0	0	5840	0	0	0	0	0	0	0	0	0	// Wings Of Angel Pro
42	585	585	1	508	10000	0	5850	0	0	0	0	0	0	0	0	0	5850	0	0	0	0	0	0	0	0	0	// Wings Of DarkRaven
42	586	586	1	508	10000	0	5860	0	0	0	0	0	0	0	0	0	5860	0	0	0	0	0	0	0	0	0	// Wings Of Gold V1
42	587	587	1	508	10000	0	5870	0	0	0	0	0	0	0	0	0	5870	0	0	0	0	0	0	0	0	0	// Wings Celestial Green
42	588	588	1	508	10000	0	5880	0	0	0	0	0	0	0	0	0	5880	0	0	0	0	0	0	0	0	0	// Wings Celestial King
42	589	589	1	508	10000	0	5890	0	0	0	0	0	0	0	0	0	5890	0	0	0	0	0	0	0	0	0	// Wings GoldenBlue
42	590	590	1	508	10000	0	5900	0	0	0	0	0	0	0	0	0	5900	0	0	0	0	0	0	0	0	0	// Wings GoldenGold
42	591	591	1	508	10000	0	5910	0	0	0	0	0	0	0	0	0	5910	0	0	0	0	0	0	0	0	0	// Lairiz Gold Wings
42	592	592	1	508	10000	0	5920	0	0	0	0	0	0	0	0	0	5920	0	0	0	0	0	0	0	0	0	// Daemon King Wings
42	593	593	1	508	10000	0	5930	0	0	0	0	0	0	0	0	0	5930	0	0	0	0	0	0	0	0	0	// Aion Wing Celeste
42	594	594	1	508	10000	0	5940	0	0	0	0	0	0	0	0	0	5940	0	0	0	0	0	0	0	0	0	// Aion Wing Violeta
42	595	595	1	508	10000	0	5950	0	0	0	0	0	0	0	0	0	5950	0	0	0	0	0	0	0	0	0	// Wings Vilen King
42	596	596	1	508	10000	0	5960	0	0	0	0	0	0	0	0	0	5960	0	0	0	0	0	0	0	0	0	// Wings Of Purple
42	597	597	1	508	10000	0	5970	0	0	0	0	0	0	0	0	0	5970	0	0	0	0	0	0	0	0	0	// Wings FireBlue
42	598	598	1	508	10000	0	5980	0	0	0	0	0	0	0	0	0	5980	0	0	0	0	0	0	0	0	0	// Wings FireRed
42	599	599	1	508	10000	0	5990	0	0	0	0	0	0	0	0	0	5990	0	0	0	0	0	0	0	0	0	// Wings BlueDance
42	600	600	1	508	10000	0	6000	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	// Cloak BlueDance
42	601	601	1	508	10000	0	6010	0	0	0	0	0	0	0	0	0	6010	0	0	0	0	0	0	0	0	0	// Red Of Dragon Wings
42	602	602	1	508	10000	0	6020	0	0	0	0	0	0	0	0	0	6020	0	0	0	0	0	0	0	0	0	// HellMain Wings
42	603	603	1	508	10000	0	6030	0	0	0	0	0	0	0	0	0	6030	0	0	0	0	0	0	0	0	0	// DaemonBlue Wings
42	604	604	1	508	10000	0	6040	0	0	0	0	0	0	0	0	0	6040	0	0	0	0	0	0	0	0	0	// Alas de la Destruccion
42	605	605	1	508	10000	0	6050	0	0	0	0	0	0	0	0	0	6050	0	0	0	0	0	0	0	0	0	// Alas de la Vida
42	606	606	1	508	10000	0	6060	0	0	0	0	0	0	0	0	0	6060	0	0	0	0	0	0	0	0	0	// Wings Of Power
42	607	607	1	508	10000	0	6070	0	0	0	0	0	0	0	0	0	6070	0	0	0	0	0	0	0	0	0	// Maya's Wings
42	608	608	1	508	10000	0	6080	0	0	0	0	0	0	0	0	0	6080	0	0	0	0	0	0	0	0	0	// CollectorWings Purple
42	609	609	1	508	10000	0	6090	0	0	0	0	0	0	0	0	0	6090	0	0	0	0	0	0	0	0	0	// CollectorWings Red
42	610	610	1	508	10000	0	6100	0	0	0	0	0	0	0	0	0	6100	0	0	0	0	0	0	0	0	0	// Wings of Silence
42	611	611	1	508	10000	0	6110	0	0	0	0	0	0	0	0	0	6110	0	0	0	0	0	0	0	0	0	// Wings of Condemnation
43	612	612	1	508	5000	0	6120	0	0	0	0	0	0	0	0	0	6120	0	0	0	0	0	0	0	0	0	// Ring of Ice
43	613	613	1	508	5000	0	6130	0	0	0	0	0	0	0	0	0	6130	0	0	0	0	0	0	0	0	0	// Ring of Poison
43	614	614	1	508	5000	0	6140	0	0	0	0	0	0	0	0	0	6140	0	0	0	0	0	0	0	0	0	// Wizards Ring
43	615	615	1	508	5000	0	6150	0	0	0	0	0	0	0	0	0	6150	0	0	0	0	0	0	0	0	0	// Ring of Fire
43	616	616	1	508	5000	0	6160	0	0	0	0	0	0	0	0	0	6160	0	0	0	0	0	0	0	0	0	// Ring of Earth
43	617	617	1	508	5000	0	6170	0	0	0	0	0	0	0	0	0	6170	0	0	0	0	0	0	0	0	0	// Ring of Wind
43	618	618	1	508	5000	0	6180	0	0	0	0	0	0	0	0	0	6180	0	0	0	0	0	0	0	0	0	// Ring of Magic
43	619	619	1	508	5000	0	6190	0	0	0	0	0	0	0	0	0	6190	0	0	0	0	0	0	0	0	0	// Pendant of Lighting
43	620	620	1	508	5000	0	6200	0	0	0	0	0	0	0	0	0	6200	0	0	0	0	0	0	0	0	0	// Pendant of Fire
43	621	621	1	508	5000	0	6210	0	0	0	0	0	0	0	0	0	6210	0	0	0	0	0	0	0	0	0	// Pendant of Ice
43	622	622	1	508	5000	0	6220	0	0	0	0	0	0	0	0	0	6220	0	0	0	0	0	0	0	0	0	// Pendant of Wind
43	623	623	1	508	5000	0	6230	0	0	0	0	0	0	0	0	0	6230	0	0	0	0	0	0	0	0	0	// Pendant of Water
43	624	624	1	508	5000	0	6240	0	0	0	0	0	0	0	0	0	6240	0	0	0	0	0	0	0	0	0	// Pendant of Ability
43	625	625	1	508	2000	0	6250	0	0	0	0	0	0	0	0	0	6250	0	0	0	0	0	0	0	0	0	// Panda Ring
44	626	626	1	508	2000	0	6260	0	0	0	0	0	0	0	0	0	6260	0	0	0	0	0	0	0	0	0	// Horn of Dinorant
44	627	627	1	508	2000	0	6270	0	0	0	0	0	0	0	0	0	6270	0	0	0	0	0	0	0	0	0	// Demon
44	628	628	1	508	2000	0	6280	0	0	0	0	0	0	0	0	0	6280	0	0	0	0	0	0	0	0	0	// Pet Rudolf
44	629	629	1	508	2000	0	6290	0	0	0	0	0	0	0	0	0	6290	0	0	0	0	0	0	0	0	0	// Pet Panda
44	630	630	1	508	2000	0	6300	0	0	0	0	0	0	0	0	0	6300	0	0	0	0	0	0	0	0	0	// Pet Unicorn
44	631	631	1	508	2000	0	6310	0	0	0	0	0	0	0	0	0	6310	0	0	0	0	0	0	0	0	0	// Pet Skeleton
44	632	632	1	508	2000	0	6320	0	0	0	0	0	0	0	0	0	6320	0	0	0	0	0	0	0	0	0	// Necromantico
44	633	633	1	508	2000	0	6330	0	0	0	0	0	0	0	0	0	6330	0	0	0	0	0	0	0	0	0	// MonkeyHGSSX
44	634	634	1	508	2000	0	6340	0	0	0	0	0	0	0	0	0	6340	0	0	0	0	0	0	0	0	0	// WarriorBirdLZZ
44	635	635	1	508	2000	0	6350	0	0	0	0	0	0	0	0	0	6350	0	0	0	0	0	0	0	0	0	// HeavenTTZZ
44	636	636	1	508	2000	0	6360	0	0	0	0	0	0	0	0	0	6360	0	0	0	0	0	0	0	0	0	// GolemFireYH
44	637	637	1	508	2000	0	6370	0	0	0	0	0	0	0	0	0	6370	0	0	0	0	0	0	0	0	0	// Premium Archangel Pet
44	638	638	1	508	2000	0	6380	0	0	0	0	0	0	0	0	0	6380	0	0	0	0	0	0	0	0	0	// Boo Pet
44	639	639	1	508	2000	0	6390	0	0	0	0	0	0	0	0	0	6390	0	0	0	0	0	0	0	0	0	// Nix Pet
44	640	640	1	508	2000	0	6400	0	0	0	0	0	0	0	0	0	6400	0	0	0	0	0	0	0	0	0	// Nix Necro Pet
44	641	641	1	508	2000	0	6410	0	0	0	0	0	0	0	0	0	6410	0	0	0	0	0	0	0	0	0	// Pet Baby Dragon
44	642	642	1	508	2000	0	6420	0	0	0	0	0	0	0	0	0	6420	0	0	0	0	0	0	0	0	0	// Pet Yugiho
44	643	643	1	508	2000	0	6430	0	0	0	0	0	0	0	0	0	6430	0	0	0	0	0	0	0	0	0	// Pet Lightning
44	644	644	1	508	2000	0	6440	0	0	0	0	0	0	0	0	0	6440	0	0	0	0	0	0	0	0	0	// Pet Goku GT
44	645	645	1	508	2000	0	6450	0	0	0	0	0	0	0	0	0	6450	0	0	0	0	0	0	0	0	0	// Pet Bilz Zama
44	646	646	1	508	2000	0	6460	0	0	0	0	0	0	0	0	0	6460	0	0	0	0	0	0	0	0	0	// Pet RuneWizard
45	647	647	1	508	5000	0	6470	0	0	0	0	0	0	0	0	0	6470	0	0	0	0	0	0	0	0	0	// Sonic Blade
45	648	648	1	508	5000	0	6480	0	0	0	0	0	0	0	0	0	6480	0	0	0	0	0	0	0	0	0	// Cyclone Sword
45	649	649	1	508	5000	0	6490	0	0	0	0	0	0	0	0	0	6490	0	0	0	0	0	0	0	0	0	// Asura
45	650	650	1	508	5000	0	6500	0	0	0	0	0	0	0	0	0	6500	0	0	0	0	0	0	0	0	0	// Blast Break
45	651	651	1	508	5000	0	6510	0	0	0	0	0	0	0	0	0	6510	0	0	0	0	0	0	0	0	0	// Blood Angel Sword
45	652	652	1	508	5000	0	6520	0	0	0	0	0	0	0	0	0	6520	0	0	0	0	0	0	0	0	0	// Blood Angel Magic Sword
45	653	653	1	508	5000	0	6530	0	0	0	0	0	0	0	0	0	6530	0	0	0	0	0	0	0	0	0	// Blessed Divine Sword
45	654	654	1	508	5000	0	6540	0	0	0	0	0	0	0	0	0	6540	0	0	0	0	0	0	0	0	0	// Dark Angel Sword
45	655	655	1	508	5000	0	6550	0	0	0	0	0	0	0	0	0	6550	0	0	0	0	0	0	0	0	0	// Dark Angel Magic Sword
45	656	656	1	508	5000	0	6560	0	0	0	0	0	0	0	0	0	6560	0	0	0	0	0	0	0	0	0	// Holyangel Sword
45	657	657	1	508	5000	0	6570	0	0	0	0	0	0	0	0	0	6570	0	0	0	0	0	0	0	0	0	// Holyangel Magic Sword
45	658	658	1	508	5000	0	6580	0	0	0	0	0	0	0	0	0	6580	0	0	0	0	0	0	0	0	0	// Soul Sword
45	659	659	1	508	5000	0	6590	0	0	0	0	0	0	0	0	0	6590	0	0	0	0	0	0	0	0	0	// Soul Magic Sword
45	660	660	1	508	5000	0	6600	0	0	0	0	0	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	// Blue Eye Sword
45	661	661	1	508	5000	0	6610	0	0	0	0	0	0	0	0	0	6610	0	0	0	0	0	0	0	0	0	// Blue Eye Magic Sword
45	662	662	1	508	7000	0	6620	0	0	0	0	0	0	0	0	0	6620	0	0	0	0	0	0	0	0	0	// Snake King Sword
45	663	663	1	508	7000	0	6630	0	0	0	0	0	0	0	0	0	6630	0	0	0	0	0	0	0	0	0	// Snake King Magic Sword
45	664	664	1	508	7000	0	6640	0	0	0	0	0	0	0	0	0	6640	0	0	0	0	0	0	0	0	0	// BlueDance Sword
45	665	665	1	508	7000	0	6650	0	0	0	0	0	0	0	0	0	6650	0	0	0	0	0	0	0	0	0	// BlueDance Magic Sword
45	666	666	1	508	7000	0	6660	0	0	0	0	0	0	0	0	0	6660	0	0	0	0	0	0	0	0	0	// Halloween Sword
45	667	667	1	508	7000	0	6670	0	0	0	0	0	0	0	0	0	6670	0	0	0	0	0	0	0	0	0	// Nightmare Sword
45	668	668	1	508	7000	0	6680	0	0	0	0	0	0	0	0	0	6680	0	0	0	0	0	0	0	0	0	// Demonic Sword
45	669	669	1	508	7000	0	6690	0	0	0	0	0	0	0	0	0	6690	0	0	0	0	0	0	0	0	0	// Red Of Dragon Sword
45	670	670	1	508	7000	0	6700	0	0	0	0	0	0	0	0	0	6700	0	0	0	0	0	0	0	0	0	// HellMain Sword
45	671	671	1	508	7000	0	6710	0	0	0	0	0	0	0	0	0	6710	0	0	0	0	0	0	0	0	0	// DaemonBlue Sword
45	672	672	1	508	7000	0	6720	0	0	0	0	0	0	0	0	0	6720	0	0	0	0	0	0	0	0	0	// Warrior Sword
45	673	673	1	508	7000	0	6730	0	0	0	0	0	0	0	0	0	6730	0	0	0	0	0	0	0	0	0	// Gold Drive Sword
45	674	674	1	508	7000	0	6740	0	0	0	0	0	0	0	0	0	6740	0	0	0	0	0	0	0	0	0	// Akrus Sword
45	675	675	1	508	7000	0	6750	0	0	0	0	0	0	0	0	0	6750	0	0	0	0	0	0	0	0	0	// BlueKing Sword
45	676	676	1	508	7000	0	6760	0	0	0	0	0	0	0	0	0	6760	0	0	0	0	0	0	0	0	0	// Shougun Sword
45	677	677	1	508	7000	0	6770	0	0	0	0	0	0	0	0	0	6770	0	0	0	0	0	0	0	0	0	// Snaiper Sword
45	678	678	1	508	7000	0	6780	0	0	0	0	0	0	0	0	0	6780	0	0	0	0	0	0	0	0	0	// AngelKing Sword
45	679	679	1	508	7000	0	6790	0	0	0	0	0	0	0	0	0	6790	0	0	0	0	0	0	0	0	0	// Strom Sword
45	680	680	1	508	7000	0	6800	0	0	0	0	0	0	0	0	0	6800	0	0	0	0	0	0	0	0	0	// Orion Sword
45	681	681	1	508	7000	0	6810	0	0	0	0	0	0	0	0	0	6810	0	0	0	0	0	0	0	0	0	// Sword ProGreen
45	682	682	1	508	7000	0	6820	0	0	0	0	0	0	0	0	0	6820	0	0	0	0	0	0	0	0	0	// Violen Sword
45	683	683	1	508	7000	0	6830	0	0	0	0	0	0	0	0	0	6830	0	0	0	0	0	0	0	0	0	// Rayi King Sword
45	684	684	1	508	7000	0	6840	0	0	0	0	0	0	0	0	0	6840	0	0	0	0	0	0	0	0	0	// Ulgrin Sword
45	685	685	1	508	7000	0	6850	0	0	0	0	0	0	0	0	0	6850	0	0	0	0	0	0	0	0	0	// Artemis Sword
45	686	686	1	508	10000	0	6860	0	0	0	0	0	0	0	0	0	6860	0	0	0	0	0	0	0	0	0	// Fire Bone Blade
45	687	687	1	508	10000	0	6870	0	0	0	0	0	0	0	0	0	6870	0	0	0	0	0	0	0	0	0	// Water Bone Blade
45	688	688	1	508	10000	0	6880	0	0	0	0	0	0	0	0	0	6880	0	0	0	0	0	0	0	0	0	// Wind Bone Blade
45	689	689	1	508	10000	0	6890	0	0	0	0	0	0	0	0	0	6890	0	0	0	0	0	0	0	0	0	// Earth Bone Blade
45	690	690	1	508	10000	0	6900	0	0	0	0	0	0	0	0	0	6900	0	0	0	0	0	0	0	0	0	// Fire Explosion Blade
45	691	691	1	508	10000	0	6910	0	0	0	0	0	0	0	0	0	6910	0	0	0	0	0	0	0	0	0	// Water Explosion Blade
45	692	692	1	508	10000	0	6920	0	0	0	0	0	0	0	0	0	6920	0	0	0	0	0	0	0	0	0	// Wind Explosion Blade
45	693	693	1	508	10000	0	6930	0	0	0	0	0	0	0	0	0	6930	0	0	0	0	0	0	0	0	0	// Earth Explosion Blade
45	694	694	1	508	10000	0	6940	0	0	0	0	0	0	0	0	0	6940	0	0	0	0	0	0	0	0	0	// Dark Bone Blade
45	695	695	1	508	10000	0	6950	0	0	0	0	0	0	0	0	0	6950	0	0	0	0	0	0	0	0	0	// Dark Explosion Blade
45	696	696	1	508	10000	0	6960	0	0	0	0	0	0	0	0	0	6960	0	0	0	0	0	0	0	0	0	// Light Bone Blade
45	697	697	1	508	10000	0	6970	0	0	0	0	0	0	0	0	0	6970	0	0	0	0	0	0	0	0	0	// Light Explosion Blade
45	698	698	1	508	10000	0	6980	0	0	0	0	0	0	0	0	0	6980	0	0	0	0	0	0	0	0	0	// Sword Extremix MG
45	699	699	1	508	10000	0	6990	0	0	0	0	0	0	0	0	0	6990	0	0	0	0	0	0	0	0	0	// Sword Extremix BK
45	700	700	1	508	7000	0	7000	0	0	0	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	// Bloody Dragon Claw
45	701	701	1	508	7000	0	7010	0	0	0	0	0	0	0	0	0	7010	0	0	0	0	0	0	0	0	0	// Rudra King Claw
45	702	702	1	508	7000	0	7020	0	0	0	0	0	0	0	0	0	7020	0	0	0	0	0	0	0	0	0	// Blood Angel Claw
45	703	703	1	508	7000	0	7030	0	0	0	0	0	0	0	0	0	7030	0	0	0	0	0	0	0	0	0	// Blessed Divine Claw
45	704	704	1	508	7000	0	7040	0	0	0	0	0	0	0	0	0	7040	0	0	0	0	0	0	0	0	0	// Divine Claw Archangel
45	705	705	1	508	7000	0	7050	0	0	0	0	0	0	0	0	0	7050	0	0	0	0	0	0	0	0	0	// Blue Eye Claw
45	706	706	1	508	7000	0	7060	0	0	0	0	0	0	0	0	0	7060	0	0	0	0	0	0	0	0	0	// Tigris Claw
45	707	707	1	508	7000	0	7070	0	0	0	0	0	0	0	0	0	7070	0	0	0	0	0	0	0	0	0	// Crimson Skull Claw
45	708	708	1	508	7000	0	7080	0	0	0	0	0	0	0	0	0	7080	0	0	0	0	0	0	0	0	0	// Dark Angel Claw
45	709	709	1	508	7000	0	7090	0	0	0	0	0	0	0	0	0	7090	0	0	0	0	0	0	0	0	0	// Holy Angel Claw
45	710	710	1	508	7000	0	7100	0	0	0	0	0	0	0	0	0	7100	0	0	0	0	0	0	0	0	0	// Awakening Soul Claw
45	711	711	1	508	5000	0	7110	0	0	0	0	0	0	0	0	0	7110	0	0	0	0	0	0	0	0	0	// Magmus Peer
45	712	712	1	508	7000	0	7120	0	0	0	0	0	0	0	0	0	7120	0	0	0	0	0	0	0	0	0	// Snake King Spear
45	713	713	1	508	7000	0	7130	0	0	0	0	0	0	0	0	0	7130	0	0	0	0	0	0	0	0	0	// Raiden King Spear
45	714	714	1	508	7000	0	7140	0	0	0	0	0	0	0	0	0	7140	0	0	0	0	0	0	0	0	0	// Rayi King Spear
